timestamp,loss,rung,trial_id,params
1767922284.855107,8.862961,0,e0f7097a,"{'lr': 0.001, 'batch_size': 16, 'dropout': 0.15284688163694782, 'reg_weight': 2.281361670741406e-05, 'mahalanobis_threshold': 25.0, 'kernel_size': np.int64(7), 'tcn_channel_size': np.int64(32), 'num_tcn_layers': np.int64(4), 'model': 'eskf_tcn', 'trial_id': 'e0f7097a', 'target_rung': 0, 'epochs': 5}"
1767922296.616746,3.684418,0,5cde2042,"{'lr': 0.0005026324037821959, 'batch_size': 16, 'dropout': 0.100019735390713, 'reg_weight': 1.8190281299360455e-06, 'mahalanobis_threshold': 24.077764457468955, 'kernel_size': 3, 'tcn_channel_size': 64, 'num_tcn_layers': 4, 'model': 'eskf_tcn', 'trial_id': '5cde2042', 'target_rung': 0, 'epochs': 5}"
1767922319.693513,6.263225,3,92f87c21,"{'lr': 1.6400485851049153e-05, 'batch_size': 16, 'dropout': 0.0946409067627517, 'reg_weight': 0.00012094029132422104, 'mahalanobis_threshold': 11.004915791276527, 'kernel_size': 7, 'tcn_channel_size': 32, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '92f87c21', 'target_rung': 3, 'epochs': 40}"
1767922358.9468539,6.538179,2,45334be0,"{'lr': 4.103504864463433e-05, 'batch_size': 16, 'dropout': 0.06620346857806615, 'reg_weight': 0.00033616490930191064, 'mahalanobis_threshold': 9.632149649993384, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '45334be0', 'target_rung': 2, 'epochs': 20}"
1767922400.558631,6.23999,2,d09df26f,"{'lr': 0.00015051180193088724, 'batch_size': 16, 'dropout': 0.20539146838847017, 'reg_weight': 5.118067643883286e-05, 'mahalanobis_threshold': 16.632675724075348, 'kernel_size': 7, 'tcn_channel_size': 32, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': 'd09df26f', 'target_rung': 2, 'epochs': 20}"
1767922407.702682,137.006935,0,b88f36a4,"{'lr': 7.841293566195587e-05, 'batch_size': 16, 'dropout': 0.27087492520549294, 'reg_weight': 2.5893910332237398e-05, 'mahalanobis_threshold': 21.32590947275976, 'kernel_size': 7, 'tcn_channel_size': 32, 'num_tcn_layers': 3, 'model': 'eskf_tcn', 'trial_id': 'b88f36a4', 'target_rung': 0, 'epochs': 5}"
1767922440.20898,6.087732,1,27f24506,"{'lr': 0.00017104656910287602, 'batch_size': 16, 'dropout': 0.15054995030710205, 'reg_weight': 1.0607219752906499e-06, 'mahalanobis_threshold': 19.44127695753859, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '27f24506', 'target_rung': 1, 'epochs': 10}"
1767922459.515924,5.932452,1,03eb33a9,"{'lr': 0.001, 'batch_size': 16, 'dropout': 0.3, 'reg_weight': 8.562395722245905e-06, 'mahalanobis_threshold': 25.0, 'kernel_size': np.int64(5), 'tcn_channel_size': np.int64(96), 'num_tcn_layers': np.int64(5), 'model': 'eskf_tcn', 'trial_id': '03eb33a9', 'target_rung': 1, 'epochs': 10}"
1767922500.67032,6.260896,3,92b9ccfe,"{'lr': 2.2392955050805206e-05, 'batch_size': 16, 'dropout': 0.1250847979473309, 'reg_weight': 0.0009747566779932034, 'mahalanobis_threshold': 15.583605652171627, 'kernel_size': 7, 'tcn_channel_size': 64, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '92b9ccfe', 'target_rung': 3, 'epochs': 40}"
1767922599.8697448,3.636861,1,4e404cbf,"{'lr': 0.0005012235516652425, 'batch_size': 16, 'dropout': 0.14475033342006344, 'reg_weight': 0.00021144346860156122, 'mahalanobis_threshold': 19.114598363637526, 'kernel_size': 3, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '4e404cbf', 'target_rung': 1, 'epochs': 10}"
1767922618.839387,5.893801,1,919b2de3,"{'lr': 0.00028671264392338884, 'batch_size': 16, 'dropout': 0.13108001117436685, 'reg_weight': 4.297009124996029e-06, 'mahalanobis_threshold': 20.6121933384084, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '919b2de3', 'target_rung': 1, 'epochs': 10}"
1767922670.675725,4.665021,2,53434ac0,"{'lr': 0.00024555744075114774, 'batch_size': 16, 'dropout': 0.1632181041668994, 'reg_weight': 0.00021290261636975342, 'mahalanobis_threshold': 8.44387686279298, 'kernel_size': 7, 'tcn_channel_size': 64, 'num_tcn_layers': 4, 'model': 'eskf_tcn', 'trial_id': '53434ac0', 'target_rung': 2, 'epochs': 20}"
1767922686.799496,6.256742,4,92f87c21,"{'lr': 1.6400485851049153e-05, 'batch_size': 16, 'dropout': 0.0946409067627517, 'reg_weight': 0.00012094029132422104, 'mahalanobis_threshold': 11.004915791276527, 'kernel_size': 7, 'tcn_channel_size': 32, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '92f87c21', 'target_rung': 4, 'epochs': 80}"
1767922727.516663,4.172959,0,22ac3014,"{'lr': 0.001, 'batch_size': 16, 'dropout': 0.15367271122187218, 'reg_weight': 0.00010803146197076012, 'mahalanobis_threshold': 8.0, 'kernel_size': np.int64(3), 'tcn_channel_size': np.int64(96), 'num_tcn_layers': np.int64(4), 'model': 'eskf_tcn', 'trial_id': '22ac3014', 'target_rung': 0, 'epochs': 5}"
1767922731.33117,6.210954,3,d09df26f,"{'lr': 0.00015051180193088724, 'batch_size': 16, 'dropout': 0.20539146838847017, 'reg_weight': 5.118067643883286e-05, 'mahalanobis_threshold': 16.632675724075348, 'kernel_size': 7, 'tcn_channel_size': 32, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': 'd09df26f', 'target_rung': 3, 'epochs': 40}"
1767922733.806276,3.120585,1,5cde2042,"{'lr': 0.0005026324037821959, 'batch_size': 16, 'dropout': 0.100019735390713, 'reg_weight': 1.8190281299360455e-06, 'mahalanobis_threshold': 24.077764457468955, 'kernel_size': 3, 'tcn_channel_size': 64, 'num_tcn_layers': 4, 'model': 'eskf_tcn', 'trial_id': '5cde2042', 'target_rung': 1, 'epochs': 10}"
1767922747.1476212,5.289466,0,10589a78,"{'lr': 0.0008333370979681258, 'batch_size': 16, 'dropout': 0.15553521305600942, 'reg_weight': 4.1052087147708604e-05, 'mahalanobis_threshold': 25.0, 'kernel_size': np.int64(5), 'tcn_channel_size': np.int64(32), 'num_tcn_layers': np.int64(4), 'model': 'eskf_tcn', 'trial_id': '10589a78', 'target_rung': 0, 'epochs': 5}"
1767922750.36477,4.398049,2,fef6c22d,"{'lr': 0.0009263813578889019, 'batch_size': 16, 'dropout': 0.15450935000406857, 'reg_weight': 1.6934037634002294e-06, 'mahalanobis_threshold': 12.5610708215398, 'kernel_size': 3, 'tcn_channel_size': 64, 'num_tcn_layers': 3, 'model': 'eskf_tcn', 'trial_id': 'fef6c22d', 'target_rung': 2, 'epochs': 20}"
1767922771.327127,6.239239,0,0d0b6569,"{'lr': 0.0007603753683472376, 'batch_size': 16, 'dropout': 0.1574003046000009, 'reg_weight': 1e-06, 'mahalanobis_threshold': 25.0, 'kernel_size': np.int64(5), 'tcn_channel_size': np.int64(64), 'num_tcn_layers': np.int64(5), 'model': 'eskf_tcn', 'trial_id': '0d0b6569', 'target_rung': 0, 'epochs': 5}"
1767922855.25383,9.204763,1,8e533e01,"{'lr': 3.601539351797799e-05, 'batch_size': 16, 'dropout': 0.21041837743607456, 'reg_weight': 1.9357249431966043e-06, 'mahalanobis_threshold': 24.293868935101564, 'kernel_size': 3, 'tcn_channel_size': 64, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '8e533e01', 'target_rung': 1, 'epochs': 10}"
1767922950.177906,6.252055,4,92b9ccfe,"{'lr': 2.2392955050805206e-05, 'batch_size': 16, 'dropout': 0.1250847979473309, 'reg_weight': 0.0009747566779932034, 'mahalanobis_threshold': 15.583605652171627, 'kernel_size': 7, 'tcn_channel_size': 64, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '92b9ccfe', 'target_rung': 4, 'epochs': 80}"
1767922963.617843,5.599923,1,7c2001b6,"{'lr': 6.0039207059945076e-05, 'batch_size': 16, 'dropout': 0.1016925405090434, 'reg_weight': 2.1431697423872795e-05, 'mahalanobis_threshold': 14.273932314711306, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 4, 'model': 'eskf_tcn', 'trial_id': '7c2001b6', 'target_rung': 1, 'epochs': 10}"
1767922992.287037,5.539151,0,0c5fea48,"{'lr': 0.0007071734611104232, 'batch_size': 16, 'dropout': 0.15817921588915268, 'reg_weight': 0.0002457674407394625, 'mahalanobis_threshold': 8.0, 'kernel_size': np.int64(5), 'tcn_channel_size': np.int64(64), 'num_tcn_layers': np.int64(3), 'model': 'eskf_tcn', 'trial_id': '0c5fea48', 'target_rung': 0, 'epochs': 5}"
1767923051.0145159,3.061945,1,22ac3014,"{'lr': 0.001, 'batch_size': 16, 'dropout': 0.15367271122187218, 'reg_weight': 0.00010803146197076012, 'mahalanobis_threshold': 8.0, 'kernel_size': np.int64(3), 'tcn_channel_size': np.int64(96), 'num_tcn_layers': np.int64(4), 'model': 'eskf_tcn', 'trial_id': '22ac3014', 'target_rung': 1, 'epochs': 10}"
1767923054.2631779,5.626366,2,27f24506,"{'lr': 0.00017104656910287602, 'batch_size': 16, 'dropout': 0.15054995030710205, 'reg_weight': 1.0607219752906499e-06, 'mahalanobis_threshold': 19.44127695753859, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '27f24506', 'target_rung': 2, 'epochs': 20}"
1767923067.394924,5.932452,2,03eb33a9,"{'lr': 0.001, 'batch_size': 16, 'dropout': 0.3, 'reg_weight': 8.562395722245905e-06, 'mahalanobis_threshold': 25.0, 'kernel_size': np.int64(5), 'tcn_channel_size': np.int64(96), 'num_tcn_layers': np.int64(5), 'model': 'eskf_tcn', 'trial_id': '03eb33a9', 'target_rung': 2, 'epochs': 20}"
1767923104.18882,5.342243,2,919b2de3,"{'lr': 0.00028671264392338884, 'batch_size': 16, 'dropout': 0.13108001117436685, 'reg_weight': 4.297009124996029e-06, 'mahalanobis_threshold': 20.6121933384084, 'kernel_size': 5, 'tcn_channel_size': 96, 'num_tcn_layers': 5, 'model': 'eskf_tcn', 'trial_id': '919b2de3', 'target_rung': 2, 'epochs': 20}"
1767923173.345311,5.017911,1,8e9ff34d,"{'lr': 8.5725555923113e-05, 'batch_size': 16, 'dropout': 0.22670720702721797, 'reg_weight': 2.2916899849499187e-05, 'mahalanobis_threshold': 24.571275748606375, 'kernel_size': 3, 'tcn_channel_size': 64, 'num_tcn_layers': 4, 'model': 'eskf_tcn', 'trial_id': '8e9ff34d', 'target_rung': 1, 'epochs': 10}"
1767923182.2569118,5.876079,1,0d0b6569,"{'lr': 0.0007603753683472376, 'batch_size': 16, 'dropout': 0.1574003046000009, 'reg_weight': 1e-06, 'mahalanobis_threshold': 25.0, 'kernel_size': np.int64(5), 'tcn_channel_size': np.int64(64), 'num_tcn_layers': np.int64(5), 'model': 'eskf_tcn', 'trial_id': '0d0b6569', 'target_rung': 1, 'epochs': 10}"
